id_animal,fazenda,raca,categoria,idade_anos,ecc,dpp,peso_kg,touro,protocolo,thi,resultado_prenhez,perda_gestacional,custo_protocolo,custo_manutencao_dia,custo_nutricional,valor_bezerro,dias_abertos
BOV-00185,Fazenda Boa Vista,Brangus,Primípara,3.8,6.5,96,383,Touro_F,TE,69.2,1,0,180,5.82,528.18,2870,96
BOV-00186,Fazenda São José,Angus,Primípara,3.4,6.8,66,507,Touro_H,Monta Natural,64.4,1,0,15,7.38,691.43,2539,66
BOV-00187,Fazenda Esperança,Angus,Novilha,1.9,4.9,0,434,Touro_B,Monta Natural,81.6,1,0,15,6.58,639.6,2426,0
BOV-00188,Fazenda São José,Senepol,Multípara,6.7,7.1,50,497,Touro_L,Monta Natural,71.6,1,0,15,8.32,574.81,2323,50
BOV-00189,Fazenda São José,Angus,Multípara,6.7,6.6,30,526,Touro_C,IATF + Repasse,83.9,1,0,60,8.53,615.67,2725,30
BOV-00190,Fazenda Santa Helena,Hereford,Novilha,2.9,4.7,0,414,Touro_B,IATF,78.8,1,0,45,7.42,559.12,2912,0
BOV-00191,Fazenda Santa Helena,Nelore,Multípara,10.4,5.0,77,374,Touro_G,Monta Natural,69.2,1,0,15,8.48,560.74,2676,77
BOV-00192,Fazenda Nova Aliança,Angus,Multípara,7.7,4.8,101,554,Touro_L,IATF,83.1,1,0,45,8.34,563.08,2596,101
BOV-00193,Fazenda Nova Aliança,Hereford,Primípara,2.9,5.7,57,403,Touro_B,IATF + Repasse,78.6,1,0,60,8.82,515.16,3196,57
BOV-00194,Fazenda São José,Angus,Primípara,4.1,3.8,67,439,Touro_E,IATF + Repasse,68.5,1,0,60,8.19,557.44,2472,67
BOV-00195,Fazenda Boa Vista,Brangus,Multípara,5.3,5.4,70,488,Touro_K,TE,70.1,1,0,180,7.07,683.26,2791,70
BOV-00196,Fazenda Boa Vista,Nelore,Multípara,5.7,4.7,103,450,Touro_J,Monta Natural,73.8,1,0,15,7.99,564.59,2576,103
BOV-00197,Fazenda Esperança,Nelore,Primípara,3.2,5.5,73,413,Touro_I,IATF,70.7,1,0,45,5.79,462.87,1897,73
BOV-00198,Fazenda Nova Aliança,Angus,Multípara,11.0,5.2,64,464,Touro_H,IATF + Repasse,78.2,0,0,60,7.36,472.15,2467,365
BOV-00199,Fazenda Nova Aliança,Nelore,Novilha,1.7,5.6,0,316,Touro_H,IATF + Repasse,74.4,0,0,60,6.67,467.18,2258,365
BOV-00200,Fazenda Esperança,Hereford,Primípara,2.7,4.8,73,541,Touro_C,IATF,78.3,0,0,45,7.79,559.94,3028,365
BOV-00201,Fazenda São José,Nelore,Novilha,2.2,7.6,0,338,Touro_L,IATF,75.8,1,0,45,10.82,330.77,2147,0
BOV-00202,Fazenda Santa Helena,Senepol,Novilha,1.9,5.7,0,354,Touro_A,IATF,67.9,1,0,45,7.82,479.62,2762,0
BOV-00203,Fazenda Santa Helena,Senepol,Multípara,8.5,4.3,30,411,Touro_B,Monta Natural,62.3,1,0,15,9.82,471.97,2702,30
BOV-00204,Fazenda Nova Aliança,Nelore,Multípara,7.6,6.2,30,430,Touro_G,IATF + Repasse,67.6,0,0,60,9.01,399.16,1759,365
BOV-00205,Fazenda São José,Nelore,Primípara,3.4,4.9,53,398,Touro_D,IATF,84.7,1,0,45,9.07,418.44,2201,53
BOV-00206,Fazenda Santa Helena,Hereford,Novilha,1.7,4.9,0,389,Touro_J,IATF + Repasse,77.9,0,0,60,8.1,366.6,2999,365
BOV-00207,Fazenda Santa Helena,Senepol,Multípara,5.1,8.2,85,455,Touro_E,IATF,72.7,1,0,45,7.98,430.57,2227,85
BOV-00208,Fazenda São José,Angus,Multípara,10.6,5.1,51,551,Touro_A,IATF,80.3,1,0,45,10.7,470.03,2582,51
BOV-00209,Fazenda Santa Helena,Nelore,Multípara,11.1,5.0,46,396,Touro_K,IATF,72.2,1,0,45,7.76,495.65,2543,46
BOV-00210,Fazenda Santa Helena,Angus,Multípara,5.9,5.7,46,482,Touro_B,Monta Natural,72.7,1,0,15,8.94,510.87,2751,46
BOV-00211,Fazenda São José,Brangus,Primípara,2.7,6.7,67,404,Touro_I,TE,74.3,0,0,180,8.21,340.03,2732,365
BOV-00212,Fazenda Esperança,Nelore,Multípara,4.4,3.5,102,432,Touro_F,IATF + Repasse,69.5,1,0,60,5.89,542.46,1674,102
BOV-00213,Fazenda São José,Brangus,Novilha,2.4,6.2,0,357,Touro_G,IATF + Repasse,66.7,0,0,60,8.17,359.78,2762,365
BOV-00214,Fazenda Santa Helena,Nelore,Primípara,3.9,7.1,66,369,Touro_E,IATF,74.6,0,0,45,10.03,337.06,1982,365
BOV-00215,Fazenda Esperança,Nelore,Primípara,3.2,5.1,54,332,Touro_I,IATF,72.1,1,0,45,8.77,488.78,1727,54
BOV-00216,Fazenda Santa Helena,Nelore,Primípara,3.9,3.8,70,394,Touro_J,IATF,70.6,1,0,45,8.01,335.82,2126,70
BOV-00217,Fazenda Boa Vista,Nelore,Multípara,9.7,4.8,103,437,Touro_E,IATF,75.2,0,0,45,9.73,467.88,2446,365
BOV-00218,Fazenda Esperança,Nelore,Multípara,11.5,5.7,47,494,Touro_F,Monta Natural,69.7,0,0,15,8.92,608.05,2476,365
BOV-00219,Fazenda São José,Angus,Novilha,1.6,7.1,0,419,Touro_J,Monta Natural,76.7,1,0,15,8.31,626.57,2782,0
BOV-00220,Fazenda Esperança,Nelore,Novilha,1.8,5.7,0,322,Touro_I,IATF,64.8,0,0,45,7.24,276.19,2052,365
BOV-00221,Fazenda São José,Nelore,Primípara,2.6,5.8,46,336,Touro_E,IATF,64.3,0,0,45,8.74,487.89,1748,365
BOV-00222,Fazenda São José,Nelore,Primípara,4.2,3.6,59,341,Touro_D,IATF,64.1,1,1,45,8.33,483.07,2372,59
BOV-00223,Fazenda Santa Helena,Senepol,Multípara,10.3,3.8,63,388,Touro_L,TE,72.1,1,0,180,9.07,522.02,2470,63
BOV-00224,Fazenda Boa Vista,Angus,Multípara,8.6,4.9,77,555,Touro_E,Monta Natural,63.9,0,0,15,7.32,483.88,2738,365
BOV-00225,Fazenda Boa Vista,Angus,Multípara,4.7,7.2,85,492,Touro_K,Monta Natural,82.4,1,0,15,7.53,493.77,2687,85
BOV-00226,Fazenda Santa Helena,Angus,Multípara,6.2,5.6,33,457,Touro_E,IATF + Repasse,82.2,1,0,60,9.06,452.33,3059,33
BOV-00227,Fazenda Nova Aliança,Senepol,Multípara,6.4,5.8,36,402,Touro_E,IATF,74.4,1,0,45,8.33,471.94,2706,36
BOV-00228,Fazenda Boa Vista,Nelore,Primípara,3.6,5.3,63,356,Touro_A,IATF + Repasse,77.6,1,0,60,6.1,314.7,2492,63
BOV-00229,Fazenda Nova Aliança,Brangus,Novilha,1.9,6.9,0,356,Touro_E,TE,66.9,0,0,180,7.84,488.21,2814,365
BOV-00230,Fazenda São José,Brangus,Primípara,2.6,4.4,83,483,Touro_E,Monta Natural,79.0,1,0,15,8.98,617.04,2484,83
BOV-00231,Fazenda Esperança,Brangus,Multípara,9.8,6.3,30,459,Touro_A,IATF,70.2,0,0,45,7.3,643.86,2445,365
BOV-00232,Fazenda São José,Nelore,Multípara,6.4,4.5,44,362,Touro_D,Monta Natural,71.7,0,0,15,9.71,346.01,2156,365
BOV-00233,Fazenda São José,Brangus,Novilha,2.2,7.6,0,472,Touro_H,IATF + Repasse,70.8,1,0,60,8.99,582.6,2574,0
BOV-00234,Fazenda São José,Nelore,Primípara,2.8,4.2,58,344,Touro_D,IATF + Repasse,67.7,0,0,60,10.49,480.11,2429,365
BOV-00235,Fazenda Santa Helena,Angus,Primípara,4.1,4.1,88,426,Touro_G,IATF,75.5,1,0,45,8.34,355.84,2782,88
BOV-00236,Fazenda Esperança,Brangus,Multípara,8.5,6.2,73,512,Touro_F,IATF,68.8,1,0,45,9.04,606.93,2563,73
BOV-00237,Fazenda Boa Vista,Nelore,Primípara,4.3,5.1,88,407,Touro_E,IATF + Repasse,70.4,0,0,60,6.82,532.79,2311,365
BOV-00238,Fazenda Santa Helena,Hereford,Multípara,8.0,5.9,93,451,Touro_I,TE,58.4,1,1,180,8.76,478.11,2836,93
BOV-00239,Fazenda São José,Nelore,Multípara,11.5,5.8,52,371,Touro_H,IATF + Repasse,74.2,1,0,60,9.29,388.61,1974,52
BOV-00240,Fazenda Santa Helena,Hereford,Primípara,4.3,3.9,46,401,Touro_E,IATF + Repasse,71.4,0,0,60,7.06,329.87,2579,365
BOV-00241,Fazenda Nova Aliança,Angus,Multípara,8.6,7.4,30,444,Touro_J,IATF,66.4,1,0,45,6.54,507.4,2517,30
BOV-00242,Fazenda Nova Aliança,Nelore,Multípara,11.5,6.6,30,420,Touro_G,IATF + Repasse,70.6,0,0,60,8.23,511.31,2010,365
BOV-00243,Fazenda Nova Aliança,Nelore,Primípara,3.1,6.4,60,398,Touro_K,IATF,69.2,1,1,45,6.82,524.67,2545,60
BOV-00244,Fazenda Boa Vista,Senepol,Multípara,6.9,4.9,50,434,Touro_I,Monta Natural,62.7,1,0,15,7.51,373.43,2718,50
BOV-00245,Fazenda Santa Helena,Nelore,Novilha,1.6,6.3,0,338,Touro_G,IATF,81.7,1,0,45,10.06,368.98,2386,0
BOV-00246,Fazenda Nova Aliança,Nelore,Novilha,2.4,6.2,0,298,Touro_C,TE,80.5,0,0,180,7.15,292.12,2424,365
BOV-00247,Fazenda Boa Vista,Nelore,Multípara,9.8,6.9,79,432,Touro_J,IATF,76.3,1,0,45,6.69,408.16,1500,79
BOV-00248,Fazenda Nova Aliança,Brangus,Multípara,10.2,6.9,60,511,Touro_K,IATF + Repasse,79.5,1,0,60,5.63,496.67,2534,60
BOV-00249,Fazenda Nova Aliança,Angus,Multípara,5.2,5.7,47,473,Touro_E,IATF,69.0,0,0,45,5.98,497.78,2852,365
BOV-00250,Fazenda Nova Aliança,Nelore,Multípara,7.6,3.7,57,413,Touro_L,IATF + Repasse,71.9,1,0,60,8.57,542.25,1934,57
BOV-00251,Fazenda Boa Vista,Nelore,Multípara,5.4,7.6,34,423,Touro_I,IATF,68.8,0,0,45,7.02,467.41,1724,365
BOV-00252,Fazenda Boa Vista,Nelore,Multípara,9.3,6.2,85,465,Touro_I,TE,73.5,1,0,180,6.19,392.56,2113,85
BOV-00253,Fazenda Nova Aliança,Nelore,Multípara,5.3,4.8,40,384,Touro_H,IATF + Repasse,77.7,1,0,60,5.28,400.58,2389,40
BOV-00254,Fazenda Boa Vista,Angus,Multípara,11.2,6.0,31,538,Touro_F,IATF,71.5,1,0,45,6.55,471.71,3071,31
BOV-00255,Fazenda Santa Helena,Brangus,Primípara,3.0,3.5,86,447,Touro_G,IATF,64.3,1,0,45,8.63,423.9,2192,86
BOV-00256,Fazenda São José,Nelore,Multípara,6.3,6.8,74,421,Touro_G,IATF + Repasse,74.5,1,0,60,10.29,374.91,2293,74
BOV-00257,Fazenda Nova Aliança,Nelore,Primípara,4.2,3.5,35,439,Touro_K,IATF,68.4,0,0,45,7.67,649.89,1788,365
BOV-00258,Fazenda Esperança,Nelore,Primípara,3.4,4.8,87,343,Touro_A,IATF,77.6,1,0,45,10.18,485.71,2297,87
BOV-00259,Fazenda São José,Senepol,Primípara,2.5,5.2,55,431,Touro_H,IATF + Repasse,83.2,0,0,60,8.55,533.35,2271,365
BOV-00260,Fazenda Santa Helena,Senepol,Multípara,8.0,6.7,50,457,Touro_F,IATF + Repasse,78.4,0,0,60,7.32,445.75,2662,365
BOV-00261,Fazenda São José,Hereford,Primípara,2.7,5.1,73,403,Touro_G,IATF,70.7,1,0,45,10.65,371.57,2785,73
BOV-00262,Fazenda Nova Aliança,Nelore,Novilha,3.0,6.5,0,358,Touro_J,Monta Natural,72.7,1,0,15,9.41,497.39,2702,0
BOV-00263,Fazenda Santa Helena,Nelore,Multípara,8.7,5.5,74,431,Touro_J,IATF + Repasse,71.4,1,0,60,9.87,366.74,2191,74
BOV-00264,Fazenda São José,Nelore,Primípara,3.0,5.0,78,383,Touro_K,TE,66.6,0,0,180,10.79,492.25,2328,365
BOV-00265,Fazenda Nova Aliança,Nelore,Multípara,8.5,5.6,58,455,Touro_B,IATF + Repasse,68.8,1,0,60,8.63,457.91,2388,58
BOV-00266,Fazenda Esperança,Angus,Novilha,1.6,5.8,0,377,Touro_G,Monta Natural,71.1,0,0,15,6.82,430.81,2656,365
BOV-00267,Fazenda Esperança,Brangus,Novilha,2.7,4.7,0,391,Touro_H,IATF + Repasse,70.7,1,0,60,5.59,512.25,2929,0
BOV-00268,Fazenda Esperança,Hereford,Novilha,2.9,5.4,0,385,Touro_L,Monta Natural,64.7,1,0,15,7.37,317.79,3418,0
BOV-00269,Fazenda Boa Vista,Hereford,Multípara,11.0,5.8,49,445,Touro_E,IATF,72.3,1,0,45,6.03,410.69,2624,49
BOV-00270,Fazenda Boa Vista,Nelore,Novilha,2.0,5.8,0,360,Touro_A,IATF,71.6,1,0,45,6.84,451.08,1948,0
BOV-00271,Fazenda Esperança,Brangus,Multípara,6.6,5.3,70,452,Touro_F,IATF + Repasse,58.5,1,0,60,5.35,652.6,1894,70
BOV-00272,Fazenda Esperança,Nelore,Novilha,1.6,5.7,0,281,Touro_C,TE,71.3,1,0,180,5.81,275.57,2865,0
BOV-00273,Fazenda Nova Aliança,Nelore,Novilha,2.5,5.3,0,268,Touro_E,TE,57.9,1,0,180,8.42,242.48,2518,0
BOV-00274,Fazenda Nova Aliança,Brangus,Novilha,2.3,5.6,0,412,Touro_I,IATF + Repasse,65.9,1,0,60,8.33,596.32,2658,0
BOV-00275,Fazenda São José,Nelore,Novilha,2.2,5.8,0,291,Touro_G,Monta Natural,64.9,1,0,15,8.53,409.07,2456,0
BOV-00276,Fazenda São José,Angus,Multípara,11.3,5.5,57,491,Touro_H,IATF,70.6,1,0,45,7.43,705.49,2453,57
BOV-00277,Fazenda Esperança,Nelore,Multípara,5.3,6.0,105,422,Touro_F,IATF,67.9,1,0,45,7.66,374.44,2589,105
BOV-00278,Fazenda São José,Brangus,Multípara,4.1,5.3,74,445,Touro_I,Monta Natural,70.0,0,0,15,8.52,643.69,2662,365
BOV-00279,Fazenda Esperança,Brangus,Novilha,1.6,5.2,0,458,Touro_C,IATF + Repasse,83.4,1,0,60,6.95,552.77,2511,0
BOV-00280,Fazenda Esperança,Nelore,Primípara,2.9,3.6,51,397,Touro_A,IATF,66.2,0,0,45,8.67,502.94,2232,365
BOV-00281,Fazenda Nova Aliança,Hereford,Primípara,2.6,7.6,60,470,Touro_J,IATF + Repasse,78.6,1,0,60,9.41,525.41,2440,60
BOV-00282,Fazenda Boa Vista,Nelore,Multípara,8.0,4.1,61,431,Touro_L,Monta Natural,75.6,1,0,15,7.48,452.02,1964,61
BOV-00283,Fazenda Boa Vista,Angus,Novilha,2.0,5.6,0,391,Touro_L,TE,74.3,1,0,180,7.37,343.69,2424,0
BOV-00284,Fazenda Santa Helena,Brangus,Multípara,5.4,6.1,92,459,Touro_L,IATF,79.4,1,0,45,9.86,439.05,2657,92
BOV-00285,Fazenda São José,Brangus,Primípara,4.0,5.4,98,488,Touro_K,Monta Natural,69.3,1,0,15,8.89,591.14,2642,98
BOV-00286,Fazenda Santa Helena,Senepol,Primípara,2.9,5.5,62,454,Touro_D,Monta Natural,71.1,0,0,15,7.9,463.9,1946,365
BOV-00287,Fazenda São José,Nelore,Primípara,3.9,4.6,51,468,Touro_H,IATF,66.9,0,0,45,9.03,413.61,1738,365
BOV-00288,Fazenda São José,Brangus,Novilha,2.0,6.2,0,389,Touro_F,IATF,57.7,0,0,45,9.84,504.43,2887,365
BOV-00289,Fazenda Boa Vista,Brangus,Multípara,8.1,5.6,33,425,Touro_G,IATF,72.6,1,0,45,7.26,497.24,2801,33
BOV-00290,Fazenda São José,Senepol,Novilha,2.9,5.8,0,342,Touro_I,Monta Natural,82.3,1,0,15,6.77,283.44,2379,0
BOV-00291,Fazenda Santa Helena,Nelore,Multípara,4.3,5.8,66,372,Touro_B,Monta Natural,63.7,1,0,15,9.58,472.73,2464,66
BOV-00292,Fazenda Santa Helena,Brangus,Novilha,2.3,6.8,0,411,Touro_G,IATF + Repasse,64.3,0,0,60,8.93,576.65,2093,365
BOV-00293,Fazenda Esperança,Angus,Multípara,10.8,5.5,117,457,Touro_L,IATF + Repasse,73.8,1,0,60,7.85,613.75,3081,117
BOV-00294,Fazenda Boa Vista,Nelore,Novilha,2.4,6.0,0,250,Touro_D,IATF,70.6,1,0,45,7.86,361.82,1500,0
BOV-00295,Fazenda Santa Helena,Angus,Multípara,6.2,6.8,73,579,Touro_G,TE,81.0,1,0,180,8.3,600.15,2760,73
BOV-00296,Fazenda São José,Nelore,Multípara,7.2,6.7,30,397,Touro_H,IATF + Repasse,68.9,1,0,60,9.27,342.08,2494,30
BOV-00297,Fazenda Esperança,Angus,Multípara,9.4,7.4,41,457,Touro_L,IATF + Repasse,81.2,0,0,60,8.34,594.05,2911,365
BOV-00298,Fazenda Santa Helena,Hereford,Primípara,4.3,3.2,57,507,Touro_B,IATF,74.7,1,0,45,9.08,725.71,3054,57
BOV-00299,Fazenda São José,Angus,Multípara,4.3,6.6,39,432,Touro_G,IATF,78.8,0,0,45,8.1,442.06,2739,365
BOV-00300,Fazenda Santa Helena,Brangus,Primípara,2.6,5.6,62,475,Touro_H,IATF + Repasse,67.2,1,0,60,8.25,468.23,2582,62
BOV-00301,Fazenda Santa Helena,Angus,Novilha,2.0,5.3,0,377,Touro_L,Monta Natural,70.7,0,0,15,7.94,490.25,3171,365
BOV-00302,Fazenda São José,Nelore,Primípara,3.0,5.3,77,337,Touro_A,IATF,73.0,1,0,45,8.83,441.38,2516,77
BOV-00303,Fazenda São José,Nelore,Novilha,1.9,6.8,0,408,Touro_K,Monta Natural,74.1,0,0,15,10.28,563.32,2077,365
BOV-00304,Fazenda São José,Angus,Multípara,5.8,4.5,77,517,Touro_J,IATF,67.6,1,0,45,10.04,683.53,2918,77
BOV-00305,Fazenda Esperança,Nelore,Novilha,1.8,6.4,0,377,Touro_E,IATF + Repasse,69.0,1,0,60,8.34,407.27,1991,0
BOV-00306,Fazenda Nova Aliança,Nelore,Multípara,5.0,6.5,87,435,Touro_I,IATF + Repasse,81.2,0,0,60,6.71,476.81,2572,365
BOV-00307,Fazenda São José,Angus,Multípara,11.5,4.2,73,504,Touro_B,IATF,77.4,1,1,45,8.57,687.08,2789,73
BOV-00308,Fazenda Boa Vista,Nelore,Primípara,2.8,4.9,30,341,Touro_F,IATF,64.6,0,0,45,4.44,336.57,2313,365
BOV-00309,Fazenda Esperança,Nelore,Multípara,5.6,5.9,33,424,Touro_B,IATF,73.6,0,0,45,7.55,371.48,2131,365
BOV-00310,Fazenda Boa Vista,Angus,Novilha,1.9,5.4,0,363,Touro_C,IATF,79.3,0,0,45,6.72,345.78,1825,365
BOV-00311,Fazenda Boa Vista,Nelore,Multípara,11.5,4.4,56,364,Touro_K,IATF,67.6,1,0,45,6.68,419.96,1917,56
BOV-00312,Fazenda Santa Helena,Senepol,Primípara,4.0,4.9,72,426,Touro_F,IATF + Repasse,75.2,0,0,60,9.68,510.92,2048,365
BOV-00313,Fazenda Santa Helena,Hereford,Multípara,10.3,6.5,81,516,Touro_E,IATF,75.4,1,0,45,7.85,438.3,2789,81
BOV-00314,Fazenda Nova Aliança,Brangus,Multípara,4.8,6.3,61,445,Touro_D,Monta Natural,61.9,1,0,15,8.46,450.5,1864,61
BOV-00315,Fazenda Esperança,Nelore,Multípara,10.7,4.5,61,412,Touro_G,IATF,67.3,0,0,45,8.97,545.7,2286,365
BOV-00316,Fazenda Esperança,Brangus,Novilha,2.1,6.5,0,334,Touro_C,IATF,68.8,0,0,45,7.65,468.85,2285,365
BOV-00317,Fazenda Boa Vista,Hereford,Primípara,3.0,4.2,74,440,Touro_J,IATF,72.0,1,0,45,8.07,392.02,2808,74
BOV-00318,Fazenda Santa Helena,Brangus,Novilha,2.4,4.7,0,410,Touro_G,Monta Natural,68.7,1,1,15,9.19,476.87,2609,0
BOV-00319,Fazenda Santa Helena,Nelore,Novilha,2.7,5.7,0,372,Touro_L,IATF,74.4,1,0,45,7.88,336.59,2168,0
BOV-00320,Fazenda Boa Vista,Brangus,Novilha,2.7,6.9,0,402,Touro_I,IATF + Repasse,70.1,0,0,60,7.36,524.79,2918,365
BOV-00321,Fazenda São José,Hereford,Multípara,11.1,6.3,53,445,Touro_B,IATF,62.6,1,0,45,10.74,404.9,3007,53
BOV-00322,Fazenda Esperança,Angus,Novilha,2.9,6.0,0,374,Touro_E,Monta Natural,55.7,1,0,15,7.37,324.51,3191,0
BOV-00323,Fazenda São José,Brangus,Primípara,3.0,4.6,71,462,Touro_A,TE,68.8,0,0,180,8.74,512.13,2381,365
BOV-00324,Fazenda Boa Vista,Angus,Multípara,7.4,5.0,88,512,Touro_G,IATF + Repasse,72.9,1,0,60,7.1,443.55,2453,88
BOV-00325,Fazenda Nova Aliança,Angus,Multípara,4.1,5.6,57,473,Touro_B,Monta Natural,72.0,1,0,15,11.5,648.6,3111,57
BOV-00326,Fazenda Esperança,Nelore,Primípara,4.3,3.9,69,373,Touro_K,IATF,65.5,0,0,45,6.95,514.29,1987,365
BOV-00327,Fazenda São José,Brangus,Primípara,2.8,4.7,69,477,Touro_E,IATF + Repasse,77.0,1,0,60,8.73,552.47,2170,69
BOV-00328,Fazenda São José,Nelore,Primípara,4.2,4.8,95,376,Touro_A,IATF + Repasse,69.6,0,0,60,8.87,451.47,1834,365
BOV-00329,Fazenda Boa Vista,Angus,Novilha,2.0,4.9,0,430,Touro_K,IATF,77.1,1,0,45,6.51,383.91,2849,0
BOV-00330,Fazenda Santa Helena,Nelore,Multípara,6.9,4.5,32,415,Touro_A,IATF,77.3,1,0,45,8.47,412.37,2132,32
BOV-00331,Fazenda Boa Vista,Angus,Primípara,2.6,5.4,105,408,Touro_D,Monta Natural,76.9,1,0,15,5.53,360.96,3125,105
BOV-00332,Fazenda Esperança,Nelore,Multípara,6.6,5.5,30,484,Touro_G,IATF,75.8,0,0,45,6.76,459.83,1794,365
BOV-00333,Fazenda Santa Helena,Brangus,Multípara,11.1,5.1,43,465,Touro_G,IATF + Repasse,64.9,1,0,60,7.68,500.42,2151,43
BOV-00334,Fazenda Santa Helena,Hereford,Multípara,4.2,4.4,78,442,Touro_H,IATF,70.8,1,1,45,7.37,564.56,2619,78
BOV-00335,Fazenda Santa Helena,Nelore,Primípara,3.3,6.6,90,334,Touro_L,Monta Natural,80.9,1,0,15,9.27,437.4,1611,90
BOV-00336,Fazenda Santa Helena,Nelore,Novilha,1.5,5.3,0,288,Touro_I,IATF,70.5,1,0,45,9.42,320.01,2051,0
BOV-00337,Fazenda Nova Aliança,Nelore,Multípara,7.0,5.8,30,405,Touro_D,Monta Natural,62.8,1,0,15,8.64,407.08,2459,30
BOV-00338,Fazenda Esperança,Hereford,Primípara,2.8,4.5,48,517,Touro_B,IATF,76.3,1,1,45,7.23,706.61,3335,48
BOV-00339,Fazenda São José,Angus,Novilha,1.9,6.0,0,377,Touro_J,Monta Natural,75.2,1,0,15,8.29,417.07,2676,0
BOV-00340,Fazenda Santa Helena,Angus,Novilha,2.8,6.4,0,458,Touro_L,TE,71.3,1,0,180,8.78,546.1,2653,0
BOV-00341,Fazenda São José,Nelore,Novilha,2.2,4.9,0,335,Touro_L,IATF + Repasse,70.3,1,0,60,8.56,330.55,2232,0
BOV-00342,Fazenda São José,Brangus,Multípara,6.2,5.5,66,413,Touro_J,IATF,73.4,1,0,45,7.7,349.63,2798,66
BOV-00343,Fazenda Santa Helena,Hereford,Novilha,2.4,7.0,0,371,Touro_C,Monta Natural,76.5,1,0,15,10.17,339.52,3021,0
BOV-00344,Fazenda Boa Vista,Hereford,Primípara,2.8,6.8,116,389,Touro_I,Monta Natural,72.5,1,0,15,5.03,505.38,2506,116
BOV-00345,Fazenda Boa Vista,Brangus,Primípara,3.0,4.9,94,396,Touro_K,TE,75.5,0,0,180,8.36,393.46,2916,365
BOV-00346,Fazenda São José,Nelore,Multípara,8.4,5.6,53,385,Touro_H,IATF + Repasse,82.0,1,0,60,8.02,342.06,2046,53
BOV-00347,Fazenda São José,Nelore,Multípara,5.9,8.2,30,344,Touro_F,IATF,70.4,1,0,45,8.52,429.8,2680,30
BOV-00348,Fazenda Santa Helena,Nelore,Multípara,9.4,6.9,62,481,Touro_K,IATF,88.0,1,1,45,8.68,545.74,2482,62
BOV-00349,Fazenda Boa Vista,Nelore,Primípara,3.5,4.4,77,398,Touro_C,IATF + Repasse,82.9,0,0,60,8.43,324.87,1955,365
BOV-00350,Fazenda São José,Nelore,Novilha,2.7,5.5,0,313,Touro_J,IATF,69.2,0,0,45,8.64,467.49,2235,365
BOV-00351,Fazenda São José,Nelore,Primípara,4.4,6.0,62,399,Touro_H,TE,84.2,1,0,180,8.39,425.96,2069,62
BOV-00352,Fazenda Nova Aliança,Nelore,Multípara,4.9,4.3,38,387,Touro_B,TE,68.8,0,0,180,10.14,487.09,2376,365
BOV-00353,Fazenda São José,Senepol,Multípara,6.7,6.8,63,333,Touro_K,IATF + Repasse,86.6,1,0,60,9.89,495.67,2411,63
BOV-00354,Fazenda Santa Helena,Brangus,Multípara,6.6,5.9,36,578,Touro_D,IATF,70.5,1,0,45,9.7,719.15,2381,36
BOV-00355,Fazenda Santa Helena,Hereford,Novilha,1.7,6.4,0,398,Touro_D,Monta Natural,75.1,1,0,15,10.56,405.23,2860,0
BOV-00356,Fazenda São José,Brangus,Multípara,10.5,5.2,106,436,Touro_I,Monta Natural,75.0,1,0,15,9.45,497.84,2703,106
BOV-00357,Fazenda Santa Helena,Nelore,Novilha,2.6,5.5,0,263,Touro_H,IATF + Repasse,69.7,1,0,60,9.05,229.32,1813,0
BOV-00358,Fazenda São José,Brangus,Multípara,7.9,7.3,97,400,Touro_G,IATF,74.7,0,0,45,9.23,367.39,3010,365
BOV-00359,Fazenda Nova Aliança,Nelore,Primípara,3.6,4.8,83,456,Touro_D,IATF,79.0,0,0,45,9.33,464.28,2471,365
BOV-00360,Fazenda São José,Brangus,Multípara,4.5,5.0,62,520,Touro_G,IATF,72.5,0,0,45,8.6,446.85,2832,365
BOV-00361,Fazenda Boa Vista,Nelore,Novilha,2.3,5.9,0,370,Touro_A,IATF,73.6,1,0,45,6.3,325.4,2141,0
BOV-00362,Fazenda São José,Senepol,Primípara,4.1,5.2,56,365,Touro_K,TE,76.9,0,0,180,9.86,506.5,2169,365
BOV-00363,Fazenda São José,Nelore,Multípara,8.6,4.3,59,480,Touro_H,TE,65.3,1,0,180,9.04,467.87,2551,59
BOV-00364,Fazenda São José,Nelore,Novilha,1.9,5.5,0,358,Touro_H,IATF + Repasse,72.5,0,0,60,8.98,367.23,1994,365
BOV-00365,Fazenda Nova Aliança,Senepol,Multípara,9.3,4.8,100,466,Touro_I,TE,79.5,0,0,180,7.15,429.42,2245,365
BOV-00366,Fazenda Boa Vista,Nelore,Multípara,6.9,6.5,81,438,Touro_I,IATF,70.3,1,0,45,5.26,474.33,2256,81
BOV-00367,Fazenda Nova Aliança,Brangus,Multípara,8.4,4.4,65,400,Touro_A,IATF + Repasse,75.6,1,0,60,6.38,515.38,2059,65
BOV-00368,Fazenda Nova Aliança,Brangus,Primípara,3.5,3.2,88,382,Touro_J,Monta Natural,62.1,1,0,15,8.92,558.38,2687,88
BOV-00369,Fazenda Santa Helena,Hereford,Primípara,3.3,3.0,80,420,Touro_G,Monta Natural,72.6,0,0,15,7.24,494.4,2470,365
BOV-00370,Fazenda Santa Helena,Senepol,Multípara,9.8,3.7,69,466,Touro_A,IATF,71.2,0,0,45,9.47,470.73,2449,365
